id,subType,storageID,rarity,carryLimit,unk,sortOrder,flags,iconID,iconColor,carryItem,sellPrice,buyPrice,name,description
780,0,4,6,99,99,910,0,67,14,0,2000,20000,Furor Jewel 2,A decoration that enhances the Resentment skill.
781,0,4,5,99,99,911,0,66,0,0,400,4000,Sonorous Jewel 1,A decoration that enhances the Horn Maestro skill.
782,0,4,6,99,99,912,0,67,10,0,2000,20000,Magazine Jewel 2,A decoration that enhances the Capacity Boost skill.
783,0,4,6,99,99,913,0,66,10,0,2000,20000,Trueshot Jewel 1,A decoration that enhances the Special Ammo Boost skill.
784,0,4,7,99,99,914,0,66,10,0,4000,40000,Artillery Jewel 1,A decoration that enhances the Artillery skill.
785,0,4,4,99,99,915,0,66,10,0,100,1000,Heavy Artillery Jewel 1,A decoration that enhances the Heavy Artillery skill.
786,0,4,7,99,99,916,0,67,7,0,4000,40000,Sprinter Jewel 2,A decoration that enhances the Marathon Runner skill.
787,0,4,5,99,99,860,0,67,7,0,400,4000,Physique Jewel 2,A decoration that enhances the Constitution skill.
788,0,4,4,99,99,917,4096,0,6,0,100,1000,Flying Leap Jewel 1,A decoration that boosts Leap of Faith skills.
789,0,4,6,99,99,918,0,67,7,0,2000,20000,Refresh Jewel 2,A decoration that enhances the Stamina Surge skill.
790,0,4,4,99,99,919,0,66,7,0,100,1000,Hungerless Jewel 1,A decoration that enhances the Hunger Resistance skill.
791,0,4,5,99,99,920,0,67,6,0,400,4000,Evasion Jewel 2,A decoration that enhances the Evade Window skill.
792,0,4,5,99,99,921,0,67,6,0,400,4000,Jumping Jewel 2,A decoration that enhances the Evade Extender skill.
793,0,4,6,99,99,922,0,66,10,0,2000,20000,Ironwall Jewel 1,A decoration that enhances the Guard skill.
794,0,4,5,99,99,923,0,66,24,0,400,4000,Sheath Jewel 1,A decoration that enhances the Quick Sheath skill.
795,0,4,5,99,99,924,0,66,0,0,400,4000,Friendship Jewel 1,A decoration that enhances the Wide-Range skill.
796,0,4,5,99,99,925,0,66,24,0,400,4000,Enduring Jewel 1,A decoration that enhances the Item Prolonger skill.
797,0,4,4,99,99,926,0,66,24,0,100,1000,Satiated Jewel 1,A decoration that enhances the Free Meal skill.
798,0,4,5,99,99,927,0,66,7,0,400,4000,Gobbler Jewel 1,A decoration that enhances the Speed Eating skill.
799,0,4,5,99,99,928,0,66,4,0,400,4000,Grinder Jewel 1,A decoration that enhances the Speed Sharpening skill.
800,0,4,5,99,99,929,0,66,25,0,400,4000,Bomber Jewel 1,A decoration that enhances the Bombardier skill.
801,0,4,7,99,99,930,0,66,5,0,4000,40000,Fungiform Jewel 1,A decoration that enhances the Mushroomancer skill.
802,0,4,4,99,99,931,4096,0,3,0,100,1000,Angler Jewel 1,A decoration that boosts Master Fisher skills.
803,0,4,4,99,99,932,4096,0,1,0,100,1000,Chef Jewel 1,A decoration that boosts Spitmaster skills.
804,0,4,4,99,99,933,4096,0,24,0,100,1000,Transporter Jewel 1,A decoration that boosts Transporter skills.
805,0,4,4,99,99,934,4096,0,26,0,100,1000,Gathering Jewel 1,A decoration that boosts Gathering skills.
806,0,4,4,99,99,935,4096,0,7,0,100,1000,Honeybee Jewel 1,A decoration that enhances the Honey Hunter skill.
807,0,4,4,99,99,936,4096,0,10,0,100,1000,Carver Jewel 1,A decoration that enhances the Carving Pro skill.
808,0,4,4,99,99,937,0,66,3,0,50,500,Protection Jewel 1,A decoration that enhances the Divine Blessing skill.
809,0,4,4,99,99,938,0,66,24,0,100,1000,Meowster Jewel 1,A decoration that enhances the Palico Rally skill.
810,0,4,4,99,99,939,0,66,26,0,100,1000,Botany Jewel 1,A decoration that enhances the Botanist skill.
811,0,4,4,99,99,940,0,66,24,0,100,1000,Geology Jewel 1,A decoration that enhances the Geologist skill.
812,0,4,6,99,99,941,0,67,1,0,2000,20000,Mighty Jewel 2,A decoration that enhances the Maximum Might skill.
813,0,4,5,99,99,942,0,66,26,0,400,4000,Stonethrower Jewel 1,A decoration that enhances the Slinger Capacity skill.
814,0,4,4,99,99,943,0,66,10,0,100,1000,Tip Toe Jewel 1,A decoration that enhances the Stealth skill.
815,0,4,5,99,99,944,0,68,10,0,400,4000,Brace Jewel 3,A decoration that enhances the Flinch Free skill.
816,0,4,4,99,99,945,4096,0,26,0,100,1000,Scoutfly Jewel 1,A decoration that enhances the Scoutfly Range skill.
817,0,4,4,99,99,946,4096,0,0,0,100,1000,Crouching Jewel 1,A decoration that enhances the Speed Crawler skill.
818,0,4,4,99,99,947,4096,0,3,0,100,1000,Longjump Jewel 1,A decoration that enhances the Jump Master skill.
819,0,4,4,99,99,948,0,66,0,0,100,1000,Smoke Jewel 1,A decoration that enhances the Sporepuff Expert skill.
820,0,4,4,99,99,949,0,66,3,0,100,1000,Mirewalker Jewel 1,A decoration that enhances the Aquatic Expert skill.
821,0,4,4,99,99,950,4096,0,7,0,100,1000,Climber Jewel 1,A decoration that boosts Cliffhanger skills.
822,0,4,4,99,99,951,4096,0,4,0,100,1000,Radiosity Jewel 1,A decoration that boosts Blindsider skills.
823,0,4,4,99,99,952,4096,0,26,0,100,1000,Research Jewel 1,A decoration that boosts Scholar skills.
824,0,4,4,99,99,953,0,66,2,0,100,1000,Specimen Jewel 1,A decoration that enhances the Entomologist skill.
825,0,4,4,99,99,954,0,66,11,0,100,1000,Miasma Jewel 1,A decoration that enhances the Effluvia Resistance skill.
826,0,4,4,99,99,955,0,66,7,0,100,1000,Scent Jewel 1,A decoration that enhances the Scenthound skill.
827,0,4,5,99,99,956,4096,0,0,0,400,4000,Slider Jewel 1,A decoration that enhances the Dive Distance skill.
828,0,4,4,99,99,957,0,66,0,0,100,1000,Intimidator Jewel 1,A decoration that enhances the Intimidator skill.
829,0,4,4,99,99,958,4096,0,1,0,100,1000,Hazmat Jewel 1,A decoration that boosts Effluvial Expert skills.
830,0,4,4,99,99,959,4096,0,1,0,100,1000,Mudshield Jewel 1,A decoration that enhances the Mudproof skill.
831,0,4,4,99,99,960,4096,0,1,0,100,1000,Element Resist Jewel 1,A decoration that boosts Res Down Protection skills.
832,0,4,5,99,99,961,0,67,1,0,400,4000,Slider Jewel 2,A decoration that enhances the Affinity Sliding skill.
833,0,4,5,99,99,962,0,66,2,0,400,4000,Medicine Jewel 1,A decoration that enhances the Recovery Up skill.
834,0,4,6,99,99,861,0,68,0,0,2000,20000,Forceshot Jewel 3,A decoration that enhances the Normal Shots skill.
835,0,4,7,99,99,963,0,68,3,0,4000,40000,Pierce Jewel 3,A decoration that enhances the Piercing Shots skill.
836,0,4,7,99,99,862,0,68,13,0,4000,40000,Spread Jewel 3,A decoration that enhances the Spread/Power Shots skill.
837,0,4,6,99,99,964,0,67,24,0,2000,20000,Enhancer Jewel 2,A decoration that enhances the Power Prolonger skill.
838,0,4,4,99,99,965,0,66,6,0,100,1000,Crisis Jewel 1,A decoration that enhances the Resuscitate skill.
839,0,4,6,99,99,966,0,68,14,0,2000,20000,Dragonseal Jewel 3,A decoration that enhances the Elderseal Boost skill.
840,0,4,4,99,99,967,4096,0,1,0,100,1000,Discovery Jewel 2,A decoration that enhances the Rare Gatherer skill.
841,0,4,4,99,99,968,4096,0,1,0,100,1000,Detector Jewel 1,A decoration that enhances the Rare Hunter skill.
842,0,4,4,99,99,969,0,66,24,0,100,1000,Maintenance Jewel 1,A decoration that enhances the Tool Specialist skill.
843,0,0,3,1,1,974,4136,109,2,0,0,0,Vigorwasp Delivery,Signal to your Palico to use their Palico Gadget.
844,0,0,3,1,1,975,4200,109,2,0,0,0,Vigorwasp Station,Signal to your Palico to use their Palico Gadget.
845,0,0,3,1,1,976,4136,109,4,0,0,0,Flashfly Cage,Signal to your Palico to use their Palico Gadget.
846,0,0,3,1,1,977,4200,109,4,0,0,0,Thunderbug Cage,Signal to your Palico to use their Palico Gadget.
847,0,0,3,1,1,978,4136,109,7,0,0,0,Shieldspire Taunt,Signal to your Palico to use their Palico Gadget.
848,0,0,3,1,1,979,4200,109,7,0,0,0,Shieldspire Bash,Signal to your Palico to use their Palico Gadget.
849,0,0,3,1,1,980,4136,109,1,0,0,0,Coral Cheerhorn,Signal to your Palico to use their Palico Gadget.
850,0,0,3,1,1,981,4200,109,1,0,0,0,Coral Cheerbongo,Signal to your Palico to use their Palico Gadget.
851,0,0,3,1,1,982,4136,109,10,0,0,0,Plunderblade,Signal to your Palico to use their Palico Gadget.
852,0,0,3,1,1,983,4200,109,10,0,0,0,Palarang,Signal to your Palico to use their Palico Gadget.
853,0,0,3,1,1,984,4136,109,25,0,0,0,Meowlotov Assault,Signal to your Palico to use their Palico Gadget.
854,0,0,3,1,1,985,4200,109,25,0,0,0,Rath-of-Meow,Signal to your Palico to use their Palico Gadget.
855,0,0,0,1,1,986,4136,112,0,0,0,0,Invalid Message,Invalid Message
856,0,0,0,1,1,987,4136,112,0,0,0,0,Invalid Message,Invalid Message
857,0,0,0,1,1,988,4136,109,0,0,0,0,Invalid Message,Invalid Message
858,0,0,0,1,1,989,4136,110,0,0,0,0,Invalid Message,Invalid Message
859,0,0,0,10,10,990,4096,21,0,0,0,0,Stone,Slinger ammo that can be used to hit faraway plant life and bombs.
860,0,0,0,10,10,991,4096,21,0,0,0,0,Redpit,Slinger ammo that can be used to hit faraway plant life and bombs.
861,0,0,0,10,10,992,4096,21,0,0,0,0,Brightmoss,Slinger ammo that illuminates an area upon impact. Can also blind flying wyverns.
862,0,0,0,10,10,993,4096,21,0,0,0,0,Scatternut,Slinger ammo that explodes on impact. Use it to stagger a monster when you're in a pinch.
863,0,0,0,10,10,994,4096,21,0,0,0,0,Torch Pod,Slinger ammo that can be used to scare away small monsters or to illuminate dark areas.
864,0,0,0,10,10,995,4096,21,0,0,0,0,Bomb Pod,Slinger ammo that explodes on impact.
865,0,0,0,10,10,996,4096,21,0,0,0,0,Thorn Pod,Slinger ammo with a thorny husk that sticks to monster hide. Attack it to produce a shock.
866,0,0,0,10,10,997,4096,21,0,0,0,0,Piercing Pod,Slinger ammo that deals piercing damage on impact.
867,0,0,0,10,10,998,4096,21,0,0,0,0,Dragon Pod,Slinger ammo that deals dragon element damage.
868,0,0,0,10,10,999,4096,22,0,0,0,0,Crystalburst,Slinger ammo that explodes on impact. Use it to stagger a monster when you're in a pinch.
869,0,0,0,10,10,1000,4096,21,0,0,0,0,Puddle Pod,Slinger ammo imbued with the water element. It can also wash monsters clean of stuck-on mud.
870,0,0,2,10,10,50,0,1,0,0,18,180,Chillshroom,This mushroom is a primary ingredient in cool drinks.
871,0,1,3,99,99,611,0,26,24,0,200,2000,Tailraider Voucher,Proof of friendship with the Lynians of the new continent. Show it to the Smithy and see what happens!
872,0,1,3,99,99,703,0,46,12,0,1500,15000,Emerald Shell,"An emerald Helmcrab carapace, every bit as lovely as its gem namesake. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>"
873,0,1,3,99,99,612,0,26,24,0,200,2000,Gajalaka Sketch,Proof of friendship with the Gajalaka tribes of the new continent. Show it to the Smithy and see what happens!
874,0,4,7,99,99,863,0,67,3,0,4000,40000,Mighty Bow Jewel 2,A decoration that enhances the Bow Charge Plus skill.
875,0,4,7,99,99,970,0,67,1,0,4000,40000,Mind's Eye Jewel 2,A decoration that enhances the Mind's Eye/Ballistics skill.
876,0,4,6,99,99,971,0,67,4,0,2000,20000,Shield Jewel 2,A decoration that enhances the Guard Up skill.
877,0,4,6,99,99,972,0,67,14,0,2000,20000,Sharp Jewel 2,A decoration that enhances the Protective Polish skill.
878,0,4,5,99,99,864,0,67,11,0,400,4000,Elementless Jewel 2,A decoration that enhances the Non-elemental Boost skill.
879,0,1,5,99,99,504,0,43,13,0,1600,1600,Deviljho Scale,Rare Deviljho material. Mostly obtained by carving. Broadly used for many purposes.
880,0,1,5,99,99,505,0,44,13,0,2400,2400,Deviljho Hide,"Rare Deviljho material. Mostly obtained as a reward. Supple, used to craft gear."
881,0,1,5,99,99,506,0,45,13,0,3200,3200,Deviljho Tallfang,"Rare Deviljho material. Obtained by breaking its head. Stout, used in many weapons."
882,0,1,5,99,99,507,0,45,13,0,3400,3400,Deviljho Talon,Rare Deviljho material. Mostly obtained by carving. Compatible with dragon element.
883,0,1,5,99,99,508,0,60,13,0,4000,4000,Deviljho Scalp,"Rare Deviljho material. Obtained by breaking its head. Unusual, used in select gear."
884,0,1,5,99,99,509,0,52,13,0,3600,3600,Deviljho Tail,"Rare Deviljho material. Obtained by carving its severed tail. Stiff, used to craft gear."
885,0,1,5,99,99,510,0,5,13,0,2200,2200,Deviljho Saliva,Rare Deviljho material. Obtained by collecting rare drops. Unusual and difficult to handle.
886,0,1,6,99,99,511,1024,9,13,0,9600,9600,Deviljho Gem,A rare gem said to have formed within Deviljho tissue. Used to dramatically improve gear.
887,0,1,6,99,99,570,0,43,4,0,3000,3000,Kulve Taroth Golden Scale,Rare Kulve Taroth material. Mostly obtained as a reward. Many have fallen trying to obtain just one of these.
888,0,1,6,99,99,571,0,46,4,0,4000,4000,Kulve Taroth Golden Shell,Rare Kulve Taroth material. Mostly obtained as a reward. Its value is tied to its brilliant gold shine.
889,0,1,6,99,99,572,0,22,4,0,1000,1000,Kulve Taroth Golden Nugget,Rare Kulve Taroth material. Obtained by collecting rare drops. Emits an exotic light towards those that look at it.
890,0,1,6,99,99,573,0,45,4,0,6000,6000,Kulve Taroth Golden Spiralhorn,Rare Kulve Taroth material. Obtained by breaking its head. It defiantly glows despite its age and weight.
891,0,1,6,99,99,574,0,41,4,0,5000,5000,Kulve Taroth Golden Tailshell,Rare Kulve Taroth material. Obtained by breaking its tail. It shimmers a lustrous gold.
892,0,1,7,99,99,575,1024,9,4,0,15000,15000,Kulve Taroth Golden Glimstone,A rare gem said to have formed within Kulve Taroth tissue. Within it lies unimaginable power.
893,0,1,3,99,99,723,0,22,4,0,750,750,Golden Fragment,A fragment of pure gold. It fetches a high price despite its size. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
894,0,1,3,99,99,724,0,22,4,0,1500,1500,Golden Chunk,A precious lump of gold. Its brilliance can bewitch the purest of hearts. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
895,0,1,6,99,99,538,0,43,3,0,2300,2300,Lunastra Scale+,Rare Lunastra material. Mostly obtained by carving. Broadly used for many purposes.
896,0,1,6,99,99,541,0,59,3,0,4500,4500,Lunastra Wing,"Rare Lunastra material. Obtained by breaking its wings. Supple, used to craft gear."
897,0,1,7,99,99,544,1024,9,3,0,12000,12000,Lunastra Gem,A rare gem said to have formed within Lunastra tissue. Within it lies unimaginable power.
898,0,1,6,99,99,539,0,46,3,0,3400,3400,Lunastra Carapace,"Rare Lunastra material. Mostly obtained as a reward. Solid, used to craft gear."
899,0,1,6,99,99,540,0,41,3,0,3400,3400,Lunastra Mane,"Rare Lunastra material. Obtained by collecting rare drops. Valuable, fire resistant material."
900,0,1,6,99,99,542,0,52,3,0,4900,4900,Lunastra Tail,"Rare Lunastra material. Obtained by carving its severed tail. Stiff, used to craft gear."
901,0,1,6,99,99,543,0,45,3,0,5500,5500,Lunastra Horn,"Rare Lunastra material. Obtained by breaking its head. Stout, used in many weapons."
902,0,1,6,99,99,576,0,41,5,0,8000,8000,,
903,0,1,6,99,99,577,0,42,5,0,7000,7000,,
904,0,1,7,99,99,578,0,45,5,0,15000,15000,,
905,0,1,7,99,99,579,0,45,5,0,10000,10000,,
906,0,1,7,99,99,580,0,52,5,0,12000,12000,,
907,0,1,6,99,99,581,0,22,0,0,5000,5000,,
908,0,1,3,99,99,628,0,26,8,0,200,2000,Spring Blossom Ticket,A ticket you receive for attending the Spring Blossom Fest. Can be exchanged for special equipment or fireworks.
909,0,1,3,99,99,629,0,26,3,0,200,2000,Summer Twilight Ticket,A ticket you receive for attending the Summer Twilight Fest. Can be exchanged for special equipment or fireworks.
910,0,1,3,99,99,630,0,26,7,0,200,2000,Autumn Harvest Ticket,A ticket you receive for attending the Autumn Harvest Fest. Can be exchanged for special equipment or fireworks.
911,0,1,3,99,99,631,0,26,0,0,200,2000,Winter Star Ticket,A ticket you receive for attending the Winter Star Fest. Can be exchanged for special equipment or fireworks.
912,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
913,0,1,3,99,99,633,0,36,8,0,200,2000,Spring Insect Field Guide,A field guide containing must-know info about Great Hornflies. Show it to the Smithy for a...novel armor set.
914,0,1,3,99,99,634,0,36,7,0,200,2000,Summer Insect Field Guide,A field guide containing new info about Great Hornflies. Show it to the smithy for a...novel armor set.
915,0,1,7,99,99,635,1024,26,10,0,800,8000,Vaal Hazak Ticket,"A ticket bearing Vaal Hazak, engulfed in eternal darkness. Redeem at the Smithy to make novel equipment."
916,0,1,7,99,99,636,1024,26,0,0,800,8000,Kirin Ticket,"A ticket bearing Kirin, caressed by lightning. Redeem at the Smithy to make novel equipment."
917,0,1,7,99,99,637,1024,26,1,0,800,8000,Teostra Ticket,"A ticket bearing Teostra, ruling over purgatory. Redeem at the Smithy to make novel equipment."
918,0,1,7,99,99,639,1024,26,10,0,800,8000,Kushala Daora Ticket,"A ticket bearing Kushala Daora, commanding the winds. Redeem at the Smithy to make novel equipment."
919,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
920,0,1,7,99,99,641,1024,26,10,0,800,8000,Zorah Magdaros Ticket,"A ticket bearing Zorah, trampling over the New World. Redeem at the Smithy to make novel equipment."
921,0,1,7,99,99,642,1024,26,0,0,800,8000,Xeno'jiiva Ticket,"A ticket bearing Xeno'jiiva, elder dragon transcended. Redeem at the Smithy to make novel equipment."
922,0,1,5,99,99,643,0,58,10,0,400,4000,Black Bandage,Cloth made from the glossy black hide of a monster. Not obtainable by normal means.
923,0,1,5,99,99,644,0,26,10,0,400,4000,Black Crystal Ticket,A ticket you can trade for a crystal that emits a darkness-sucking light. Not obtainable by normal means.
924,0,1,5,99,99,645,0,26,24,0,400,4000,Kulu-Ya-Ku Ticket,A ticket given to those who help with Kulu-Ya-Ku research. Includes a very accurate sketch.
925,0,1,5,99,99,646,0,26,3,0,400,4000,Wiggler Ticket,A ticket given to those who help with Wiggler research. Comes with a rough sketch from a researcher.
926,0,1,3,99,99,647,1024,58,0,0,200,2000,,
927,0,1,5,99,99,648,1024,26,24,0,400,4000,,
928,0,1,5,99,99,649,1024,26,3,0,400,4000,Mega Man Ticket,A ticket for a special Mega Man tie-in. Gives you access to special 8-bit retro Palico equipment.
929,0,1,3,99,99,650,1024,26,0,0,200,2000,,
930,0,1,5,99,99,651,1024,26,3,0,400,4000,,
931,0,1,5,99,99,652,1024,26,8,0,400,4000,,
932,0,1,3,99,99,653,1024,22,3,0,200,2000,Azure Star Shard,"Special material given to those who complete USJ's challenge. Glows a beautiful, transparent blue."
933,0,1,5,99,99,654,1024,9,3,0,400,4000,Azure Stargem,Special material for those who overcome the USJ challenge. Shines a miraculous blue.
934,0,1,7,99,99,655,1024,9,1,0,800,8000,Red Orb,Blood of demonic beings condensed into stone. Can be used to craft stylish devil hunter equipment.
935,0,1,5,99,99,656,1024,26,10,0,800,8000,Master Craftsman's Blueprint,"A blueprint for a revolutionary Great Sword, designed by a famed craftsman."
936,0,1,3,99,99,700,0,70,10,0,400,4000,Dissolved Weapon,A weapon carved from Kulve Taroth. Must be repaired before it can be used. <STYL MOJI_YELLOW_DEFAULT>(Appraised after investigation)</STYL>
937,0,1,4,99,99,701,0,70,0,0,500,5000,Melded Weapon,A weapon carved from Kulve Taroth. Some parts have been infused with gold. <STYL MOJI_YELLOW_DEFAULT>(Appraised after investigation)</STYL>
938,0,1,5,99,99,702,1024,70,4,0,600,6000,Sublimated Weapon,A weapon carved from Kulve Taroth Strengthened by being infused with gold. <STYL MOJI_YELLOW_DEFAULT>(Appraised after investigation)</STYL>
939,0,1,3,99,99,657,0,26,1,0,400,4000,Bushi Ticket,A voucher given to those who assisted in the special investigation. Be sure to show it to the Resource Center!
940,0,0,2,10,99,184,8,10,8,0,7,70,Blossom Fireworks,Fireworks you receive for attending the Spring Blossom Fest. Light up the sky and enjoy the festivities!
941,0,0,2,10,99,185,8,10,3,0,7,70,Twilight Fireworks,Fireworks you receive for attending the Summer Twilight Fest. Enjoy the summer heat with a bang!
942,0,0,2,10,99,186,8,10,7,0,7,70,Harvest Fireworks,Fireworks you receive for attending the Autumn Harvest Fest. Dance till the ground lights up in a blaze!
943,0,0,2,10,99,187,8,10,0,0,7,70,Star Fireworks,Fireworks you receive for attending the Winter Star Fest. Enjoy the festivities with a bang!
944,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
945,0,2,1,99,99,844,4096,93,4,0,11,110,Gold Scalebat,"A relative of the Scalebat, this nocturnal hunter developed a shiny coat as a result of inhabiting the golden underground."
946,0,2,2,99,99,845,4096,94,11,0,14,140,Gold Helmcrab,A creature that hoards Dragon Pods. It has gained the attention of those studying the flow of the Everstream.
947,0,2,3,99,99,846,4096,94,4,0,120,1200,Shiny Gold Helmcrab,A creature that has hoarded a vast amount of Dragon Pods. The key to the Kulve Taroth mystery?
948,0,2,2,99,99,847,4096,94,11,0,8,80,Copper Calappa,A creature that feeds on gold frag- ments dropped by Taroth. Its shell becomes more golden by the year.
949,0,2,3,99,99,848,4096,94,4,0,100,1000,Gold Calappa,A Calappa whose shine matches its old age. These creatures are often called living gold nuggets.
950,0,2,3,99,99,849,4096,92,0,0,500,5000,Tsuchinoko,A creature that exists only in eye- witness reports. To catch one is to become rich beyond imagination.
951,0,2,3,99,99,850,4096,92,0,0,85,850,,
952,0,1,3,99,99,725,0,22,4,0,300,3000,Gold Chip Fragment,A fragment that a Copper Calappa harvested from a Kulve Taroth track. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
953,0,1,3,99,99,726,0,22,4,0,900,9000,Gold Nugget Fragment,A fragment that can only be harvested from a very heavy Taroth track. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
954,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
955,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
956,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
957,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
958,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
959,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
960,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
961,0,1,3,99,99,665,0,26,0,0,400,4000,Downy Crake Ticket,A ticket with a pair of Downy Crakes drawn on it. Redeem at the Smithy for something nice!?
962,0,1,3,99,99,666,0,26,13,0,400,4000,Bristly Crake Ticket,A ticket with a large Bristly Crake drawn on it. Redeem at the Smithy for something nice!?
963,0,1,3,99,99,667,0,26,25,0,400,4000,First Fleet Ticket,A ticket with the First Fleet's flag and emblem. Redeem at the Smithy for something nice!?
964,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
965,0,1,7,99,99,638,1024,26,3,0,800,8000,Lunastra Ticket,"A ticket with Lunastra and Teostra, roaring in unison. Redeem at the Smithy for special equipment."
966,0,2,4,10,10,731,4096,22,0,0,500,5000,,
967,0,2,3,99,99,851,4096,92,0,0,1000,10000,,
968,0,2,3,99,99,852,4096,92,0,0,300,3000,,
969,0,1,3,99,99,658,0,26,4,0,400,4000,Faux Ticket,A ticket with a Mosswine and Felyne drawn on it. Redeem at the Resource Center for something nice!?
970,0,1,3,99,99,659,0,26,6,0,400,4000,Faux Ticket II,A ticket with a Wiggler and eyepatch drawn on it. Redeem at the Resource Center for something nice!?
971,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
972,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
973,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
974,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
975,0,1,7,99,99,675,1024,65,5,0,800,8000,,
976,0,1,7,99,99,676,1024,26,7,0,800,8000,,A ticket with an image of a terrifying machine beast and a brave hunter. Allows you to craft special equipment.
977,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
978,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
979,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
980,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
981,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
982,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
983,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
984,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
985,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
986,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
987,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
988,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
989,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
990,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
991,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
992,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
993,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
994,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
995,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
996,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
997,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
998,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
999,0,0,0,99,99,1,0,0,0,0,0,0,Unavailable,Unavailable
